log_index,frame_index,x,y,at_intersection,heading_angle,one_way,lanes_to_left,lanes_to_right,num_lanes_to_left,num_lanes_to_right,num_opp_lanes,total_lanes,intersection_code_1,main_road_continues_1,distance_1,intersection_code_2,main_road_continues_2,distance_2,curvature_radius,is_road_curved,is_left_side_road,is_right_side_road,distance_to_intersection_1,drive_num_lanes_to_right,drive_num_lanes_to_left
22160544-2216-2216-2216-722161741824,16,311.07718041044456,3573.668499325759,-99999,0.045300710740115366,False,1,0,1,0,1,2,3,1,3.0664396545769748,0,-1,-99999.0,-99999.0,0,1,1,3.0664396545769748,0,0
22160544-2216-2216-2216-722161741824,17,311.3709861038438,3573.663803473947,-99999,0.05165923781526232,False,1,0,1,0,1,2,3,1,3.0664396545769748,0,-1,-99999.0,-99999.0,0,1,1,3.0664396545769748,0,0
22160544-2216-2216-2216-722161741824,18,311.67109540853403,3573.659707754707,-99999,0.04932432815158352,False,1,0,1,0,1,2,3,1,1.530857124775405,0,-1,-99999.0,0.02159244,1,1,1,1.530857124775405,0,0
22160544-2216-2216-2216-722161741824,19,311.9869374209076,3573.6551929538814,-99999,0.049971267884131934,False,1,0,1,0,1,2,3,1,1.530857124775405,0,-1,-99999.0,0.02159244,1,1,1,1.530857124775405,0,0
22160544-2216-2216-2216-722161741824,20,312.30418118305175,3573.6491912796764,-99999,0.024506261853487355,False,1,0,1,0,1,2,3,1,1.530857124775405,0,-1,-99999.0,0.02159244,1,1,1,1.530857124775405,0,0
22160544-2216-2216-2216-722161741824,21,312.62967216901427,3573.6454350801123,-99999,0.02277984047509833,False,1,0,1,0,1,2,3,1,1.530857124775405,0,-1,-99999.0,0.02159244,1,1,1,1.530857124775405,0,0
22160544-2216-2216-2216-722161741824,22,312.9606492433918,3573.6429778347588,-99999,0.02689535163227097,False,1,0,1,0,1,2,3,1,1.530857124775405,0,-1,-99999.0,0.02159244,1,1,1,1.530857124775405,0,0
22160544-2216-2216-2216-722161741824,23,313.29400861895806,3573.643811287005,-99999,0.036819587620384425,False,1,0,1,0,1,2,3,1,0.5242629717764417,0,-1,-99999.0,0.02154281,1,1,1,0.5242629717764417,0,0
22160544-2216-2216-2216-722161741824,24,313.6383407088567,3573.644953784345,-99999,0.03763742931140345,False,1,0,1,0,1,2,3,1,0.20395963688912844,0,-1,-99999.0,0.02154281,1,1,1,0.20395963688912844,0,0
22160544-2216-2216-2216-722161741824,25,313.9816220276276,3573.645813962733,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,26,314.33412546498,3573.646610346146,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,27,314.6873611408954,3573.649470493489,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,28,315.0462104434233,3573.6551800668963,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,29,315.40573918420694,3573.664627743086,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,30,315.77092621775006,3573.679716419483,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,31,316.13909237646186,3573.7002848629295,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,32,316.5119701014612,3573.7279511262873,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,33,316.8811939787153,3573.7612953208513,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,34,317.25856785614764,3573.803897008721,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,35,317.6384279747757,3573.8557303487337,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,36,318.0161637017162,3573.9144863367164,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,37,318.4009155890865,3573.9843970547945,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,38,318.7803123439881,3574.0614126399573,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,39,319.1673436687271,3574.151966783561,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,40,319.54972577602626,3574.255271851556,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,41,319.93371713805215,3574.371702296391,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,42,320.31720127307057,3574.5007180577513,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,43,320.69630873260576,3574.64126522192,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,44,321.0769838187411,3574.7977568289434,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,45,321.45512926475817,3574.969535365883,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,46,321.8298312562661,3575.1550499900377,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,47,322.2007855615581,3575.3527186687325,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,48,322.5712196972123,3575.5658693014507,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,49,322.93663026735857,3575.7923882881482,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,50,323.29447265578136,3576.0316218909743,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,51,323.65042053769787,3576.2871677007124,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,52,323.99682694009164,3576.5549947475893,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,53,324.3407449704275,3576.8394517326233,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,54,324.67329289717924,3577.136705830661,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,55,324.994826625975,3577.4471878422864,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,56,325.3110664529333,3577.7744760893456,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,57,325.616594863932,3578.1117448046703,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,58,325.90806681949675,3578.461249579253,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,59,326.183045808252,3578.819728985087,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,60,326.4470356451582,3579.1972343020116,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,61,326.6958213573552,3579.5848242510133,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,62,326.9301356732507,3579.9833003286135,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,63,327.14917086582994,3580.391087066131,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,64,327.350994194831,3580.801434462387,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,65,327.53861682187727,3581.221901236864,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,66,327.7144932163325,3581.6541369315523,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,67,327.87790874586165,3582.0868965053005,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,68,328.03103834848895,3582.523284599147,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,69,328.17681454522307,3582.9644376557885,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,70,328.31388710995867,3583.405469222345,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,71,328.4431080606468,3583.849452235241,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,72,328.5637559298527,3584.2964403734113,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,73,328.6758303112356,3584.7437133900517,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
22160544-2216-2216-2216-722161741824,74,328.7840661961584,3585.197789865393,False,0.07902860403722811,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.03836217,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,75,328.88680770654685,3585.647945751289,False,0.06942206604242275,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.038341879999999995,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,76,328.98680043142264,3586.106015069321,False,0.0599505375482647,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.038341879999999995,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,77,329.08192875973174,3586.556063510929,False,0.008795919132949389,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.038341879999999995,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,78,329.17534719710204,3587.0140444609638,False,0.0017070261661413168,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.038341879999999995,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,79,329.2662798996406,3587.473320585731,False,0.004048000832003535,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,80,329.3554166328896,3587.926551050809,False,0.005320049286957164,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,81,329.4449778284948,3588.387035652325,False,0.007416281297962195,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,82,329.53390164684237,3588.843784372641,False,0.007228056472221619,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02479239,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,83,329.6226075120516,3589.2979172335167,False,0.006610060432381357,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02479239,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,84,329.71021062618746,3589.750282681626,False,0.05384137277365873,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02479239,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,85,329.79970594514805,3590.211729853301,False,0.07646558908762366,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02479239,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,86,329.8885900297232,3590.671639581794,False,0.0771216850440192,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02303132,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,87,329.97663010412793,3591.1277065725703,False,0.06029654217930329,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02303132,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,88,330.06532500457206,3591.590996461345,False,0.008806390863924927,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02303132,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,89,330.1538234252896,3592.048727110603,False,0.006978160102387409,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,0.02299471,1,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,90,330.24304384824507,3592.511788057612,False,0.0076205908419227485,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,91,330.3328989050521,3592.976085359156,False,0.0067974795878053005,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,92,330.42054452768514,3593.4337435343205,False,0.008745497560106076,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,93,330.5094693712107,3593.9003092009334,False,0.009627728680701277,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,94,330.5996457296147,3594.371381171459,False,0.008823569321637048,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,95,330.688912096044,3594.841434772119,False,0.010291411218009631,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,96,330.7798534029459,3595.313316616036,False,0.0075770385156829516,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,97,330.87139041279613,3595.793771675467,False,0.009698175070807887,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,98,330.96196969365553,3596.2802178218626,False,0.013865602600278273,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,99,331.0553054784369,3596.7740750360936,False,0.011173085898596335,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,100,331.15264076136094,3597.2688669828203,False,0.0037240194817284335,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,101,331.2487300805093,3597.775925201005,False,0.010680660522104478,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,102,331.34843630995886,3598.296016501023,False,0.008552416608427718,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,103,331.45070375231614,3598.8154078778107,False,0.003551698219320853,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,104,331.55558828735155,3599.344601065517,False,0.002302019539533907,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,105,331.6627088077277,3599.881873361668,False,0.0009346983207418343,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,106,331.7681598226094,3600.423323121802,False,0.00538358561023617,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,107,331.876966391267,3600.9783677820396,False,0.00415517396033351,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,108,331.9861248029616,3601.5356325641296,False,0.0042992510073384055,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,109,332.0967386916967,3602.0955976277605,False,0.002706254447846566,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,110,332.21014199352834,3602.668620874842,False,0.002353670646695035,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,111,332.32402563682433,3603.24027791959,False,0.0010902516371212817,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,112,332.4405363969776,3603.823165203465,False,0.0004470136620020049,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
22160544-2216-2216-2216-722161741824,113,332.5592656641798,3604.403190477699,False,0.004174976832990702,False,1,0,1,0,1,2,0,-99999,-99999.0,0,-1,-99999.0,-99999.0,0,0,0,-99999.0,0,0
